archive	group_index	record_ordinal	lookup_action_id	stored_action_id	name_bytes_hex	name_text_best_effort	index_record_offset_hex	block_offset_hex	block_size_bytes	variant_slots	nonempty_variants	reserved_0_hex	reserved_1_hex	reserved_2_hex
all_magic.act	2	240	6240	0	0000000000000000000000000000000000000000		00002930	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	241	6241	0	0000000000000000000000000000000000000000		0000295C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	242	6242	0	0000000000000000000000000000000000000000		00002988	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	243	6243	0	0000000000000000000000000000000000000000		000029B4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	244	6244	0	0000000000000000000000000000000000000000		000029E0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	245	6245	0	0000000000000000000000000000000000000000		00002A0C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	246	6246	0	0000000000000000000000000000000000000000		00002A38	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	247	6247	0	0000000000000000000000000000000000000000		00002A64	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	248	6248	0	0000000000000000000000000000000000000000		00002A90	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	249	6249	0	0000000000000000000000000000000000000000		00002ABC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	250	6250	6250	C646ABB4AF53AEC4B2D500000000000000000000	靈契特效組	00002AE8	000275A0	5148	80	9	00000000	00000000	00000000
all_magic.act	2	251	6251	6251	AAABAB7EAF53AEC42D2DBD6DB2C5000000000000	物品特效--練符	00002B14	000253A0	1434	2	2	00000000	00000000	00000000
all_magic.act	2	252	6252	6252	AAABAB7EAF53AEC42D2DB061C1D5BC43A5500000	物品特效--軒轅劍仙	00002B40	0003AA9C	274	1	1	00000000	00000000	00000000
all_magic.act	2	253	6253	6253	AAABAB7EAF53AEC42D2DB061C1D5BC43B5A30000	物品特效--軒轅劍童	00002B6C	00038200	326	1	1	00000000	00000000	00000000
all_magic.act	2	254	6254	6254	B5B4A9DB2D2D3033ADB7A742A8A3A4E932000000	絕招--03風伯見日2	00002B98	00037C28	222	1	1	00000000	00000000	00000000
all_magic.act	2	255	6255	6255	B5B4A9DB2D2D3034AB42AE76BFB3AEF632000000	絕招--04雨師興浪2	00002BC4	00037F38	222	1	1	00000000	00000000	00000000
all_magic.act	2	256	6256	6256	B5B4A9DB2D2D3033A4B8B7A5A57CA4E831000000	絕招--03元極四方1	00002BF0	000331FA	190	1	1	00000000	00000000	00000000
all_magic.act	2	257	6257	0	0000000000000000000000000000000000000000		00002C1C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	258	6258	0	0000000000000000000000000000000000000000		00002C48	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	259	6259	0	0000000000000000000000000000000000000000		00002C74	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	260	6260	0	0000000000000000000000000000000000000000		00002CA0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	261	6261	0	0000000000000000000000000000000000000000		00002CCC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	262	6262	0	0000000000000000000000000000000000000000		00002CF8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	263	6263	0	0000000000000000000000000000000000000000		00002D24	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	264	6264	0	0000000000000000000000000000000000000000		00002D50	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	265	6265	0	0000000000000000000000000000000000000000		00002D7C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	266	6266	0	0000000000000000000000000000000000000000		00002DA8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	267	6267	0	0000000000000000000000000000000000000000		00002DD4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	268	6268	0	0000000000000000000000000000000000000000		00002E00	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	269	6269	0	0000000000000000000000000000000000000000		00002E2C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	270	6270	0	0000000000000000000000000000000000000000		00002E58	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	271	6271	0	0000000000000000000000000000000000000000		00002E84	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	272	6272	0	0000000000000000000000000000000000000000		00002EB0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	273	6273	0	0000000000000000000000000000000000000000		00002EDC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	274	6274	0	0000000000000000000000000000000000000000		00002F08	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	275	6275	0	0000000000000000000000000000000000000000		00002F34	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	276	6276	0	0000000000000000000000000000000000000000		00002F60	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	277	6277	0	0000000000000000000000000000000000000000		00002F8C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	278	6278	0	0000000000000000000000000000000000000000		00002FB8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	279	6279	0	0000000000000000000000000000000000000000		00002FE4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	280	6280	0	0000000000000000000000000000000000000000		00003010	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	281	6281	0	0000000000000000000000000000000000000000		0000303C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	282	6282	0	0000000000000000000000000000000000000000		00003068	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	283	6283	0	0000000000000000000000000000000000000000		00003094	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	284	6284	0	0000000000000000000000000000000000000000		000030C0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	285	6285	0	0000000000000000000000000000000000000000		000030EC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	286	6286	0	0000000000000000000000000000000000000000		00003118	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	287	6287	0	0000000000000000000000000000000000000000		00003144	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	288	6288	0	0000000000000000000000000000000000000000		00003170	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	289	6289	0	0000000000000000000000000000000000000000		0000319C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	290	6290	0	0000000000000000000000000000000000000000		000031C8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	291	6291	0	0000000000000000000000000000000000000000		000031F4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	292	6292	0	0000000000000000000000000000000000000000		00003220	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	293	6293	0	0000000000000000000000000000000000000000		0000324C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	294	6294	0	0000000000000000000000000000000000000000		00003278	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	295	6295	0	0000000000000000000000000000000000000000		000032A4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	296	6296	0	0000000000000000000000000000000000000000		000032D0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	297	6297	0	0000000000000000000000000000000000000000		000032FC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	298	6298	0	0000000000000000000000000000000000000000		00003328	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	299	6299	0	0000000000000000000000000000000000000000		00003354	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	300	6300	0	0000000000000000000000000000000000000000		00003380	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	301	6301	0	0000000000000000000000000000000000000000		000033AC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	302	6302	0	0000000000000000000000000000000000000000		000033D8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	303	6303	0	0000000000000000000000000000000000000000		00003404	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	304	6304	0	0000000000000000000000000000000000000000		00003430	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	305	6305	0	0000000000000000000000000000000000000000		0000345C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	306	6306	0	0000000000000000000000000000000000000000		00003488	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	307	6307	0	0000000000000000000000000000000000000000		000034B4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	308	6308	0	0000000000000000000000000000000000000000		000034E0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	309	6309	0	0000000000000000000000000000000000000000		0000350C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	310	6310	0	0000000000000000000000000000000000000000		00003538	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	311	6311	0	0000000000000000000000000000000000000000		00003564	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	312	6312	0	0000000000000000000000000000000000000000		00003590	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	313	6313	0	0000000000000000000000000000000000000000		000035BC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	314	6314	0	0000000000000000000000000000000000000000		000035E8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	315	6315	0	0000000000000000000000000000000000000000		00003614	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	316	6316	0	0000000000000000000000000000000000000000		00003640	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	317	6317	0	0000000000000000000000000000000000000000		0000366C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	318	6318	0	0000000000000000000000000000000000000000		00003698	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	319	6319	0	0000000000000000000000000000000000000000		000036C4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	320	6320	0	0000000000000000000000000000000000000000		000036F0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	321	6321	0	0000000000000000000000000000000000000000		0000371C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	322	6322	0	0000000000000000000000000000000000000000		00003748	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	323	6323	0	0000000000000000000000000000000000000000		00003774	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	324	6324	0	0000000000000000000000000000000000000000		000037A0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	325	6325	0	0000000000000000000000000000000000000000		000037CC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	326	6326	0	0000000000000000000000000000000000000000		000037F8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	327	6327	0	0000000000000000000000000000000000000000		00003824	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	328	6328	0	0000000000000000000000000000000000000000		00003850	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	329	6329	0	0000000000000000000000000000000000000000		0000387C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	330	6330	0	0000000000000000000000000000000000000000		000038A8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	331	6331	0	0000000000000000000000000000000000000000		000038D4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	332	6332	0	0000000000000000000000000000000000000000		00003900	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	333	6333	0	0000000000000000000000000000000000000000		0000392C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	334	6334	0	0000000000000000000000000000000000000000		00003958	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	335	6335	0	0000000000000000000000000000000000000000		00003984	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	336	6336	0	0000000000000000000000000000000000000000		000039B0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	337	6337	0	0000000000000000000000000000000000000000		000039DC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	338	6338	0	0000000000000000000000000000000000000000		00003A08	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	339	6339	0	0000000000000000000000000000000000000000		00003A34	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	340	6340	0	0000000000000000000000000000000000000000		00003A60	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	341	6341	0	0000000000000000000000000000000000000000		00003A8C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	342	6342	0	0000000000000000000000000000000000000000		00003AB8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	343	6343	0	0000000000000000000000000000000000000000		00003AE4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	344	6344	0	0000000000000000000000000000000000000000		00003B10	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	345	6345	0	0000000000000000000000000000000000000000		00003B3C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	346	6346	0	0000000000000000000000000000000000000000		00003B68	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	347	6347	0	0000000000000000000000000000000000000000		00003B94	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	348	6348	0	0000000000000000000000000000000000000000		00003BC0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	349	6349	0	0000000000000000000000000000000000000000		00003BEC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	350	6350	0	0000000000000000000000000000000000000000		00003C18	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	351	6351	0	0000000000000000000000000000000000000000		00003C44	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	352	6352	0	0000000000000000000000000000000000000000		00003C70	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	353	6353	0	0000000000000000000000000000000000000000		00003C9C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	354	6354	0	0000000000000000000000000000000000000000		00003CC8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	355	6355	0	0000000000000000000000000000000000000000		00003CF4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	356	6356	0	0000000000000000000000000000000000000000		00003D20	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	357	6357	0	0000000000000000000000000000000000000000		00003D4C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	358	6358	0	0000000000000000000000000000000000000000		00003D78	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	359	6359	0	0000000000000000000000000000000000000000		00003DA4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	360	6360	0	0000000000000000000000000000000000000000		00003DD0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	361	6361	0	0000000000000000000000000000000000000000		00003DFC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	362	6362	0	0000000000000000000000000000000000000000		00003E28	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	363	6363	0	0000000000000000000000000000000000000000		00003E54	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	364	6364	0	0000000000000000000000000000000000000000		00003E80	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	365	6365	0	0000000000000000000000000000000000000000		00003EAC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	366	6366	0	0000000000000000000000000000000000000000		00003ED8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	367	6367	0	0000000000000000000000000000000000000000		00003F04	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	368	6368	0	0000000000000000000000000000000000000000		00003F30	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	369	6369	0	0000000000000000000000000000000000000000		00003F5C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	370	6370	0	0000000000000000000000000000000000000000		00003F88	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	371	6371	0	0000000000000000000000000000000000000000		00003FB4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	372	6372	0	0000000000000000000000000000000000000000		00003FE0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	373	6373	0	0000000000000000000000000000000000000000		0000400C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	374	6374	0	0000000000000000000000000000000000000000		00004038	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	375	6375	0	0000000000000000000000000000000000000000		00004064	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	376	6376	0	0000000000000000000000000000000000000000		00004090	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	377	6377	0	0000000000000000000000000000000000000000		000040BC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	378	6378	0	0000000000000000000000000000000000000000		000040E8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	379	6379	0	0000000000000000000000000000000000000000		00004114	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	380	6380	0	0000000000000000000000000000000000000000		00004140	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	381	6381	0	0000000000000000000000000000000000000000		0000416C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	382	6382	0	0000000000000000000000000000000000000000		00004198	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	383	6383	0	0000000000000000000000000000000000000000		000041C4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	384	6384	0	0000000000000000000000000000000000000000		000041F0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	385	6385	0	0000000000000000000000000000000000000000		0000421C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	386	6386	0	0000000000000000000000000000000000000000		00004248	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	387	6387	0	0000000000000000000000000000000000000000		00004274	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	388	6388	0	0000000000000000000000000000000000000000		000042A0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	389	6389	0	0000000000000000000000000000000000000000		000042CC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	390	6390	0	0000000000000000000000000000000000000000		000042F8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	391	6391	0	0000000000000000000000000000000000000000		00004324	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	392	6392	0	0000000000000000000000000000000000000000		00004350	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	393	6393	0	0000000000000000000000000000000000000000		0000437C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	394	6394	0	0000000000000000000000000000000000000000		000043A8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	395	6395	0	0000000000000000000000000000000000000000		000043D4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	396	6396	0	0000000000000000000000000000000000000000		00004400	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	397	6397	0	0000000000000000000000000000000000000000		0000442C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	398	6398	0	0000000000000000000000000000000000000000		00004458	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	399	6399	0	0000000000000000000000000000000000000000		00004484	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	400	6400	0	0000000000000000000000000000000000000000		000044B0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	401	6401	0	0000000000000000000000000000000000000000		000044DC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	402	6402	0	0000000000000000000000000000000000000000		00004508	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	403	6403	0	0000000000000000000000000000000000000000		00004534	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	404	6404	0	0000000000000000000000000000000000000000		00004560	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	405	6405	0	0000000000000000000000000000000000000000		0000458C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	406	6406	0	0000000000000000000000000000000000000000		000045B8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	407	6407	0	0000000000000000000000000000000000000000		000045E4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	408	6408	0	0000000000000000000000000000000000000000		00004610	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	409	6409	0	0000000000000000000000000000000000000000		0000463C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	410	6410	0	0000000000000000000000000000000000000000		00004668	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	411	6411	0	0000000000000000000000000000000000000000		00004694	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	412	6412	0	0000000000000000000000000000000000000000		000046C0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	413	6413	0	0000000000000000000000000000000000000000		000046EC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	414	6414	0	0000000000000000000000000000000000000000		00004718	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	415	6415	0	0000000000000000000000000000000000000000		00004744	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	416	6416	0	0000000000000000000000000000000000000000		00004770	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	417	6417	0	0000000000000000000000000000000000000000		0000479C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	418	6418	0	0000000000000000000000000000000000000000		000047C8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	419	6419	0	0000000000000000000000000000000000000000		000047F4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	420	6420	0	0000000000000000000000000000000000000000		00004820	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	421	6421	0	0000000000000000000000000000000000000000		0000484C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	422	6422	0	0000000000000000000000000000000000000000		00004878	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	423	6423	0	0000000000000000000000000000000000000000		000048A4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	424	6424	0	0000000000000000000000000000000000000000		000048D0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	425	6425	0	0000000000000000000000000000000000000000		000048FC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	426	6426	0	0000000000000000000000000000000000000000		00004928	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	427	6427	0	0000000000000000000000000000000000000000		00004954	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	428	6428	0	0000000000000000000000000000000000000000		00004980	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	429	6429	0	0000000000000000000000000000000000000000		000049AC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	430	6430	0	0000000000000000000000000000000000000000		000049D8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	431	6431	0	0000000000000000000000000000000000000000		00004A04	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	432	6432	0	0000000000000000000000000000000000000000		00004A30	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	433	6433	0	0000000000000000000000000000000000000000		00004A5C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	434	6434	0	0000000000000000000000000000000000000000		00004A88	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	435	6435	0	0000000000000000000000000000000000000000		00004AB4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	436	6436	0	0000000000000000000000000000000000000000		00004AE0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	437	6437	0	0000000000000000000000000000000000000000		00004B0C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	438	6438	0	0000000000000000000000000000000000000000		00004B38	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	439	6439	0	0000000000000000000000000000000000000000		00004B64	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	440	6440	0	0000000000000000000000000000000000000000		00004B90	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	441	6441	0	0000000000000000000000000000000000000000		00004BBC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	442	6442	0	0000000000000000000000000000000000000000		00004BE8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	443	6443	0	0000000000000000000000000000000000000000		00004C14	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	444	6444	0	0000000000000000000000000000000000000000		00004C40	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	445	6445	0	0000000000000000000000000000000000000000		00004C6C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	446	6446	0	0000000000000000000000000000000000000000		00004C98	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	447	6447	0	0000000000000000000000000000000000000000		00004CC4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	448	6448	0	0000000000000000000000000000000000000000		00004CF0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	449	6449	0	0000000000000000000000000000000000000000		00004D1C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	450	6450	0	0000000000000000000000000000000000000000		00004D48	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	451	6451	0	0000000000000000000000000000000000000000		00004D74	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	452	6452	0	0000000000000000000000000000000000000000		00004DA0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	453	6453	0	0000000000000000000000000000000000000000		00004DCC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	454	6454	0	0000000000000000000000000000000000000000		00004DF8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	455	6455	0	0000000000000000000000000000000000000000		00004E24	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	456	6456	0	0000000000000000000000000000000000000000		00004E50	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	457	6457	0	0000000000000000000000000000000000000000		00004E7C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	458	6458	0	0000000000000000000000000000000000000000		00004EA8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	459	6459	0	0000000000000000000000000000000000000000		00004ED4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	460	6460	0	0000000000000000000000000000000000000000		00004F00	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	461	6461	0	0000000000000000000000000000000000000000		00004F2C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	462	6462	0	0000000000000000000000000000000000000000		00004F58	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	463	6463	0	0000000000000000000000000000000000000000		00004F84	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	464	6464	0	0000000000000000000000000000000000000000		00004FB0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	465	6465	0	0000000000000000000000000000000000000000		00004FDC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	466	6466	0	0000000000000000000000000000000000000000		00005008	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	467	6467	0	0000000000000000000000000000000000000000		00005034	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	468	6468	0	0000000000000000000000000000000000000000		00005060	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	469	6469	0	0000000000000000000000000000000000000000		0000508C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	470	6470	0	0000000000000000000000000000000000000000		000050B8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	471	6471	0	0000000000000000000000000000000000000000		000050E4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	472	6472	0	0000000000000000000000000000000000000000		00005110	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	473	6473	0	0000000000000000000000000000000000000000		0000513C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	474	6474	0	0000000000000000000000000000000000000000		00005168	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	475	6475	0	0000000000000000000000000000000000000000		00005194	00000000	0	0	0	00000000	00000000	00000000
