audit_order	address	navigation_name	entry_family	candidate_confidence_navigation	direct_callers_navigation	direct_callees_navigation	prior_review_navigation	closure_status	closure_evidence	closure_rule
247	0x00476250	sub_476250	actor_actions_effects_and_rendering	medium	0x004539B0:1;0x00469D20:1	0x00476A80:1;0x00478710:2	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
248	0x004762F0	sub_4762F0	actor_actions_effects_and_rendering	medium	0x00467710:1	0x00439070:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
249	0x00476330	sub_476330	actor_actions_effects_and_rendering	medium	0x004576A0:1	0x00439070:4	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
250	0x004763D0	sub_4763D0	actor_actions_effects_and_rendering	medium	0x00455D60:1	0x004170E0:1;0x004315D0:1;0x004321E0:1;0x004785C0:1;0x00478600:1;0x00485610:2;0x00485650:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
251	0x00476600	sub_476600	actor_actions_effects_and_rendering	medium	0x00466F70:1	0x00439070:4;0x00476DB0:2	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
252	0x00476780	sub_476780	actor_actions_effects_and_rendering	medium	0x004620D0:1;0x00466C00:1	0x00476DB0:3	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
253	0x00476860	sub_476860	actor_actions_effects_and_rendering	medium	0x004620D0:1;0x00466C00:1	0x00476DB0:2	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
254	0x004768D0	sub_4768D0	actor_actions_effects_and_rendering	medium	0x0045FC60:1;0x00464270:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
255	0x00476900	sub_476900	actor_actions_effects_and_rendering	medium	0x00455D60:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
256	0x00476920	sub_476920	actor_actions_effects_and_rendering	medium	0x00469D20:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
257	0x004769A0	sub_4769A0	actor_actions_effects_and_rendering	medium	0x00469D20:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
258	0x00476A10	sub_476A10	actor_actions_effects_and_rendering	medium	0x00469D20:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
259	0x00476A60	sub_476A60	actor_actions_effects_and_rendering	medium	0x0045EA30:1;0x00475590:1	0x004885A0:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
260	0x00476A80	sub_476A80	actor_actions_effects_and_rendering	confirmed_boundary	0x00443BD0:1;0x004442B0:1;0x00446700:1;0x0044D6E0:1;0x0046FFF0:2;0x00470180:1;0x004705C0:1;0x004707B0:1;0x00470AC0:3;0x00475720:1;0x00475820:1;0x00476160:1;0x004761D0:1;0x00476250:1;0x00480220:8	0x00487C10:1;0x004885A0:2	manual_reviewed_current_assembly	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
261	0x00476DB0	sub_476DB0	actor_actions_effects_and_rendering	confirmed_boundary	0x00402F80:1;0x004070A0:2;0x0040B7F0:1;0x0043C0D0:1;0x0043C9C0:1;0x0043CEF0:1;0x0043D050:3;0x0043D530:1;0x0043F1E0:2;0x0044D0F0:1;0x0044D2D0:1;0x004539B0:1;0x00455D60:1;0x0045D180:1;0x00468C80:3;0x00468FF0:1;0x0046E890:1;0x0046E9C0:1;0x004707B0:1;0x00475720:1;0x00475820:1;0x00476160:1;0x00476600:2;0x00476780:3;0x00476860:2;0x00477400:1;0x00477A20:1;0x00477B40:2;0x00477BD0:1;0x00480220:5	0x00487C10:2;0x004885A0:3;0x004889B0:1	manual_reviewed_current_assembly	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
262	0x00477290	sub_477290	actor_actions_effects_and_rendering	confirmed_boundary	0x00411030:1;0x0043AAA0:1;0x0044A280:1;0x00467C50:1	0x00487C10:1;0x004885A0:2	manual_reviewed_current_assembly	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
263	0x00477400	sub_477400	actor_actions_effects_and_rendering	medium	0x00467C50:2	0x00431150:1;0x00476DB0:1;0x00487C10:2;0x004885A0:2	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
264	0x004776A0	sub_4776A0	actor_actions_effects_and_rendering	medium	0x0045B630:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
265	0x004776F0	sub_4776F0	actor_actions_effects_and_rendering	medium	0x00451A20:3		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
266	0x00477710	sub_477710	actor_actions_effects_and_rendering	medium	0x004539B0:1;0x0045AA00:1	0x00487C10:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
267	0x00477780	sub_477780	actor_actions_effects_and_rendering	confirmed_boundary	0x00409DD0:1;0x0040F890:4	0x00487C10:1	manual_reviewed_current_assembly	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
268	0x00477800	sub_477800	actor_actions_effects_and_rendering	confirmed_boundary	0x00409CE0:1;0x00410730:2;0x0043C0D0:1;0x00442CA0:1;0x004539B0:1;0x00466950:1		manual_reviewed_current_assembly	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
269	0x00477830	sub_477830	actor_actions_effects_and_rendering	medium	0x00474FC0:1	0x00487C10:1;0x00489654:4	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
270	0x00477920	sub_477920	actor_actions_effects_and_rendering	confirmed_boundary	0x0040F890:2	0x00487C10:1;0x00489654:2	manual_reviewed_current_assembly	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
271	0x004779F0	sub_4779F0	actor_actions_effects_and_rendering	confirmed_boundary	0x00410730:1;0x00442CA0:1;0x0046F030:2;0x00482F10:1		manual_reviewed_current_assembly	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
272	0x00477A20	sub_477A20	actor_actions_effects_and_rendering	confirmed_boundary	0x0040F890:2	0x00476DB0:1;0x00478220:1;0x00487C10:1;0x00489654:2	manual_reviewed_current_assembly	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
273	0x00477B40	sub_477B40	actor_actions_effects_and_rendering	confirmed_boundary	0x00410730:1;0x00442CA0:1;0x0044AB00:1	0x00476DB0:2;0x00478220:2	manual_reviewed_current_assembly	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
274	0x00477BD0	sub_477BD0	actor_actions_effects_and_rendering	medium	0x00469D20:1	0x00431150:1;0x00476DB0:1;0x00487C10:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
275	0x00478220	sub_478220	actor_actions_effects_and_rendering	medium	0x004539B0:1;0x00455D60:1;0x00468C80:2;0x00468FF0:1;0x0046E890:1;0x0046E9C0:1;0x004707B0:1;0x00475720:1;0x00475820:1;0x00477A20:1;0x00477B40:2;0x00480220:3	0x004885A0:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
276	0x00478250	sub_478250	actor_actions_effects_and_rendering	medium	0x0046E490:1;0x00475560:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
277	0x00478300	sub_478300	actor_actions_effects_and_rendering	medium	0x0046E4D0:1;0x00475590:1	0x004885A0:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
278	0x00478330	sub_478330	actor_actions_effects_and_rendering	medium	0x00456680:6;0x0045AA00:1;0x0045ADF0:1;0x0045D490:3;0x0045F2A0:1;0x00462740:8;0x00464CC0:1;0x00469D20:3		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
279	0x00478340	sub_478340	actor_actions_effects_and_rendering	medium	0x00459D10:2;0x0045DEE0:1;0x00466950:1	0x00489654:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
280	0x00478370	sub_478370	actor_actions_effects_and_rendering	medium	0x004527E0:1;0x004576A0:2		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
281	0x00478380	sub_478380	actor_actions_effects_and_rendering	medium	0x00451B10:1	0x00439070:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
282	0x004783B0	sub_4783B0	actor_actions_effects_and_rendering	medium	0x004539B0:1;0x004582B0:5;0x00458DE0:1;0x004599B0:1;0x00459BF0:1;0x0045B0E0:2;0x00469D20:6;0x004717F0:1;0x00471AD0:1;0x004721F0:1;0x004728E0:1;0x00472CE0:1;0x004731A0:1;0x00473C10:1;0x00474BA0:2;0x00474E60:1;0x004751C0:1;0x0047C950:1;0x0047F940:1;0x00482310:1;0x00482840:1;0x004831C0:1;0x004838D0:1;0x00483DB0:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
283	0x00478400	sub_478400	actor_actions_effects_and_rendering	medium	0x004582B0:1;0x00458DE0:1;0x004599B0:1;0x00464270:3;0x004717F0:1;0x00471AD0:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
284	0x00478470	sub_478470	actor_actions_effects_and_rendering	medium	0x004582B0:1;0x00458DE0:1;0x004599B0:1;0x00469D20:2;0x004710D0:1;0x004717F0:1;0x00471AD0:1;0x00484020:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
285	0x004784A0	sub_4784A0	actor_actions_effects_and_rendering	medium	0x0045FC60:3;0x00460C40:3;0x00461240:3;0x00462740:2;0x00464270:4	0x004315D0:1;0x004321E0:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
286	0x004785A0	sub_4785A0	actor_actions_effects_and_rendering	medium	0x0045D8F0:4		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
287	0x004785C0	sub_4785C0	actor_actions_effects_and_rendering	medium	0x0045BD90:4;0x00469D20:13;0x00471540:1;0x004763D0:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
288	0x00478600	sub_478600	actor_actions_effects_and_rendering	medium	0x0045BD90:4;0x0045DEE0:1;0x004620D0:1;0x00469D20:13;0x00471540:1;0x004763D0:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
289	0x00478620	sub_478620	actor_actions_effects_and_rendering	medium	0x0045FC60:3;0x004710D0:1;0x00484020:1	0x004315D0:1;0x004321E0:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
290	0x00478670	sub_478670	actor_actions_effects_and_rendering	medium	0x00451B10:2;0x00481010:1;0x00481A40:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
291	0x00478690	sub_478690	actor_actions_effects_and_rendering	medium	0x00456680:2;0x004576A0:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
292	0x004786A0	sub_4786A0	actor_actions_effects_and_rendering	medium	0x00456680:4;0x004576A0:3		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
293	0x004786B0	sub_4786B0	actor_actions_effects_and_rendering	medium	0x004539B0:1;0x00455D60:1;0x0045DEE0:2		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
294	0x004786C0	sub_4786C0	actor_actions_effects_and_rendering	medium	0x004539B0:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
295	0x004786D0	sub_4786D0	actor_actions_effects_and_rendering	medium	0x00456680:1;0x004576A0:1;0x0045DEE0:2		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
296	0x004786E0	sub_4786E0	actor_actions_effects_and_rendering	medium	0x004539B0:2;0x00456680:4;0x004576A0:2;0x0045ADF0:1;0x0045B280:2;0x0045C010:8;0x0045D8F0:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
297	0x004786F0	sub_4786F0	actor_actions_effects_and_rendering	medium	0x004539B0:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
298	0x00478710	sub_478710	actor_actions_effects_and_rendering	medium	0x004539B0:11;0x00455D60:2;0x00456680:3;0x004576A0:3;0x0045ADF0:1;0x00466F70:1;0x00469D20:7;0x00476160:1;0x004761D0:2;0x00476250:2;0x00480220:8		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
299	0x00478770	sub_478770	actor_actions_effects_and_rendering	medium	0x00478B60:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
300	0x00478780	sub_478780	actor_actions_effects_and_rendering	medium	0x004539B0:3;0x004576A0:1;0x004582B0:2;0x00458DE0:6;0x00469D20:1;0x0046F8C0:1;0x004728E0:1;0x004731A0:1;0x004735B0:1;0x00473C10:1;0x004745B0:2;0x00474FC0:1;0x004751C0:1;0x004758A0:5;0x00478B60:1;0x0047E5C0:1;0x0047FC40:1;0x00481010:1;0x00481A40:2;0x004838D0:1;0x00483DB0:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
301	0x004787C0	sub_4787C0	actor_actions_effects_and_rendering	medium	0x00453200:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
302	0x004787D0	sub_4787D0	actor_actions_effects_and_rendering	medium	0x004539B0:1;0x004576A0:1;0x004582B0:2;0x00458DE0:6;0x0045C010:4;0x0045D690:5;0x00469D20:1;0x0046EE60:3;0x004731A0:2;0x004758A0:2;0x0047E5C0:2;0x00481010:8;0x00481A40:3		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
303	0x004787F0	sub_4787F0	actor_actions_effects_and_rendering	medium	0x004539B0:3;0x00455D60:2;0x00469D20:2		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
304	0x00478830	sub_478830	actor_actions_effects_and_rendering	medium	0x00469D20:2		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
305	0x00478850	sub_478850	actor_actions_effects_and_rendering	medium	0x004527E0:2;0x004539B0:1;0x00456680:4;0x004576A0:5;0x0045ADF0:2;0x0045D8F0:2;0x00466F70:1;0x00479850:4;0x0047E880:1	0x00439070:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
306	0x00478A70	sub_478A70	actor_actions_effects_and_rendering	medium	0x004539B0:1;0x00456680:5;0x004576A0:6;0x0045ADF0:1;0x00466F70:1;0x00469D20:6		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
307	0x00478AA0	sub_478AA0	actor_actions_effects_and_rendering	medium	0x00456680:3		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
308	0x00478AB0	sub_478AB0	actor_actions_effects_and_rendering	medium	0x00469D20:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
309	0x00478AC0	sub_478AC0	actor_actions_effects_and_rendering	medium	0x00456680:2;0x004576A0:2;0x00469D20:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
310	0x00478AE0	sub_478AE0	actor_actions_effects_and_rendering	medium	0x004539B0:2;0x00456680:4;0x004576A0:3;0x0045ADF0:2;0x0045D8F0:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
311	0x00478B20	sub_478B20	actor_actions_effects_and_rendering	medium	0x00456680:2;0x004576A0:1;0x0045ADF0:2		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
312	0x00478B30	sub_478B30	actor_actions_effects_and_rendering	medium	0x004539B0:1;0x00456680:1;0x004576A0:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
313	0x00478B40	sub_478B40	actor_actions_effects_and_rendering	medium	0x00456680:3;0x004576A0:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
314	0x00478B50	sub_478B50	actor_actions_effects_and_rendering	medium	0x004576A0:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
315	0x00478B60	sub_478B60	actor_actions_effects_and_rendering	medium	0x00456680:1;0x004576A0:1	0x00417050:2;0x004170E0:7;0x004315D0:3;0x004321E0:2;0x00439070:1;0x0044A240:1;0x004507A0:1;0x00478770:1;0x00478780:1;0x0047BA80:1;0x0047CC60:1;0x0047E650:1;0x0047F3C0:1;0x0047F580:1;0x0047F710:2;0x00480AE0:1;0x00480D40:1;0x00485610:2;0x00485650:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
316	0x00479850	sub_479850	actor_actions_effects_and_rendering	medium	0x004539B0:1;0x00455D60:1;0x0045AA00:2	0x004019A0:4;0x00416FF0:21;0x004170E0:28;0x00422C70:1;0x00423020:1;0x004315D0:1;0x004321E0:1;0x00433F30:3;0x004344E0:1;0x00434790:1;0x00478850:4;0x0047CE70:4;0x0047E950:1;0x00485610:19;0x004885A0:2	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
317	0x0047BA80	sub_47BA80	actor_actions_effects_and_rendering	medium	0x00478B60:1	0x004170E0:8;0x004315D0:3;0x004321E0:2;0x0047D7F0:1;0x0047E650:1;0x00485610:2;0x00485650:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
318	0x0047C1F0	sub_47C1F0	actor_actions_effects_and_rendering	medium	0x0045A980:1	0x004507A0:8	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
319	0x0047C660	sub_47C660	actor_actions_effects_and_rendering	medium	0x00456680:5;0x004576A0:1;0x0045AA00:2;0x0045FC60:6;0x00460C40:4;0x00461240:4;0x00461C10:3;0x00462740:6;0x00464270:5;0x00465090:1;0x00466F70:2;0x00469D20:13		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
320	0x0047C670	sub_47C670	actor_actions_effects_and_rendering	medium	0x00456680:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
321	0x0047C680	sub_47C680	actor_actions_effects_and_rendering	medium	0x004539B0:2;0x00455D60:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
322	0x0047C690	sub_47C690	actor_actions_effects_and_rendering	medium	0x00456680:1;0x004576A0:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
323	0x0047C6B0	sub_47C6B0	actor_actions_effects_and_rendering	medium	0x004539B0:1;0x00455D60:1;0x004758A0:1	0x004170E0:2;0x004315D0:1;0x004321E0:1;0x00485610:1;0x00485650:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
324	0x0047C950	sub_47C950	actor_actions_effects_and_rendering	medium	0x004539B0:1;0x00455D60:1;0x0046F8C0:1;0x004758A0:1	0x004170E0:2;0x004315D0:1;0x004321E0:1;0x004783B0:1;0x00485610:1;0x00485650:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
325	0x0047CC40	sub_47CC40	actor_actions_effects_and_rendering	medium	0x004539B0:2		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
326	0x0047CC50	sub_47CC50	actor_actions_effects_and_rendering	medium	0x00456680:3		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
327	0x0047CC60	sub_47CC60	actor_actions_effects_and_rendering	medium	0x00478B60:1	0x004170E0:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
328	0x0047CD60	sub_47CD60	actor_actions_effects_and_rendering	medium	0x00474FC0:1;0x004758A0:2;0x00481010:1;0x00481A40:1	0x00439070:6	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
329	0x0047CE70	sub_47CE70	actor_actions_effects_and_rendering	medium	0x0045FC60:3;0x004710D0:1;0x00479850:4;0x00484020:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
330	0x0047CE80	sub_47CE80	actor_actions_effects_and_rendering	medium	0x00451B10:1;0x004527E0:2;0x004539B0:6;0x00455D60:1;0x00456680:13;0x004576A0:15;0x00458DE0:4;0x00459D10:4;0x0045AA00:1;0x0045ADF0:1;0x0045C010:5;0x0045D490:2;0x0045D8F0:1;0x0045FC60:1;0x00460C40:2;0x00461240:2;0x00462740:3;0x00464270:3;0x00464CC0:2;0x00465090:2;0x00466F70:6;0x00467710:1;0x00468C80:1;0x00468FF0:1;0x00469D20:13		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
331	0x0047CEA0	sub_47CEA0	actor_actions_effects_and_rendering	medium	0x00456680:1;0x00458DE0:1;0x00464270:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
332	0x0047CEB0	sub_47CEB0	actor_actions_effects_and_rendering	medium	0x00469D20:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
333	0x0047CEC0	sub_47CEC0	actor_actions_effects_and_rendering	medium	0x004539B0:6;0x004576A0:1;0x004582B0:3;0x00458DE0:9;0x0045C010:4;0x0045D690:5;0x00469D20:1;0x0046EE60:3;0x004728E0:1;0x004731A0:3;0x004735B0:1;0x00474FC0:1;0x004758A0:2;0x0047E5C0:1;0x0047FC40:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
334	0x0047CF00	sub_47CF00	actor_actions_effects_and_rendering	medium	0x004539B0:1;0x004582B0:2;0x00458DE0:6;0x0046EE60:3;0x004731A0:2		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
335	0x0047CF20	sub_47CF20	actor_actions_effects_and_rendering	medium	0x0045EB40:2	0x00450BD0:8	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
336	0x0047D2E0	sub_47D2E0	actor_actions_effects_and_rendering	medium	0x0047DAD0:1;0x00481010:5;0x00481A40:2		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
337	0x0047D350	sub_47D350	actor_actions_effects_and_rendering	medium	0x00451A20:2;0x00451B10:2;0x004539B0:1;0x00455D60:1;0x00469D20:6	0x0047E950:1;0x004885A0:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
338	0x0047D640	sub_47D640	actor_actions_effects_and_rendering	medium	0x004539B0:6;0x004576A0:1;0x004582B0:3;0x00458DE0:9;0x0045C010:4;0x0045D690:5;0x00469D20:1;0x0046EE60:3;0x004728E0:1;0x004731A0:3;0x004735B0:1;0x00474FC0:1;0x004758A0:4;0x0047E5C0:1;0x0047FC40:1	0x004698E0:1;0x00485610:1	mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
339	0x0047D7D0	sub_47D7D0	actor_actions_effects_and_rendering	medium	0x0045D490:1;0x00462740:2		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
340	0x0047D7F0	sub_47D7F0	actor_actions_effects_and_rendering	medium	0x0047BA80:1;0x00481010:1;0x00481A40:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
341	0x0047D810	sub_47D810	actor_actions_effects_and_rendering	medium	0x004539B0:6;0x00455D60:2;0x00469D20:2		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
342	0x0047D830	sub_47D830	actor_actions_effects_and_rendering	medium	0x004539B0:7;0x00455D60:1;0x00469D20:2		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
343	0x0047D860	sub_47D860	actor_actions_effects_and_rendering	medium	0x004539B0:1;0x00455D60:3;0x004576A0:1;0x00469D20:6		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
344	0x0047D870	sub_47D870	actor_actions_effects_and_rendering	medium	0x00451B10:1;0x004539B0:3;0x00455D60:4		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
345	0x0047D880	sub_47D880	actor_actions_effects_and_rendering	medium	0x00456680:1;0x004576A0:2;0x00462740:4;0x00469D20:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
346	0x0047D8A0	sub_47D8A0	actor_actions_effects_and_rendering	medium	0x0045EA80:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
347	0x0047D8B0	sub_47D8B0	actor_actions_effects_and_rendering	medium	0x00462740:4;0x00469D20:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
348	0x0047D8D0	sub_47D8D0	actor_actions_effects_and_rendering	medium	0x00456680:1;0x004576A0:2;0x00462740:4;0x00469D20:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
349	0x0047D8E0	sub_47D8E0	actor_actions_effects_and_rendering	medium	0x004539B0:1;0x00455D60:1		mechanical_candidate_not_manually_reviewed	pending_audit		ownership and call-graph fields are navigation only; close from full LST body and external chunks
